IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,EST,Estonia,Year,2017,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,6.2,,,5.68,,6.82,6.20 [5.68-6.82],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SWE,Sweden,Year,2017,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,6.4,,,6.16,,6.66,6.40 [6.16-6.66],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,FIN,Finland,Year,2017,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,6.42,,,5.99,,6.9,6.42 [5.99-6.90],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ISL,Iceland,Year,2017,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,6.53,,,5.89,,7.21,6.53 [5.89-7.21],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SWE,Sweden,Year,2017,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,6.74,,,6.43,,7.06,6.74 [6.43-7.06],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NOR,Norway,Year,2017,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,7.08,,,6.68,,7.42,7.08 [6.68-7.42],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NOR,Norway,Year,2017,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,7.33,,,6.98,,7.63,7.33 [6.98-7.63],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,IRL,Ireland,Year,2017,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,7.44,,,6.82,,8.05,7.44 [6.82-8.05],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NOR,Norway,Year,2017,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,7.64,,,7.31,,8.03,7.64 [7.31-8.03],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2017,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,8.18,,,7.77,,8.73,8.18 [7.77-8.73],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CHE,Switzerland,Year,2017,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,8.57,,,8.27,,8.96,8.57 [8.27-8.96],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,IRL,Ireland,Year,2017,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,8.59,,,8.14,,9.09,8.59 [8.14-9.09],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,IRL,Ireland,Year,2017,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,8.61,,,8.15,,9.01,8.61 [8.15-9.01],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,IRL,Ireland,Year,2017,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,8.64,,,7.94,,9.34,8.64 [7.94-9.34],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,PRT,Portugal,Year,2017,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,8.64,,,8.12,,9.21,8.64 [8.12-9.21],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LTU,Lithuania,Year,2017,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,8.97,,,7.93,,10.02,8.97 [7.93-10.02],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MLT,Malta,Year,2017,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,9.1,,,8.36,,9.9,9.10 [8.36-9.90],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,DNK,Denmark,Year,2017,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,9.11,,,8.04,,10.5,9.11 [8.04-10.50],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,PRT,Portugal,Year,2017,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,9.16,,,8.75,,9.54,9.16 [8.75-9.54],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ESP,Spain,Year,2017,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,9.17,,,8.91,,9.47,9.17 [8.91-9.47],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LVA,Latvia,Year,2017,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,9.19,,,8.03,,10.59,9.19 [8.03-10.59],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,PRT,Portugal,Year,2017,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,9.19,,,8.92,,9.45,9.19 [8.92-9.45],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,PRT,Portugal,Year,2017,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,9.22,,,8.87,,9.5,9.22 [8.87-9.50],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2017,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,9.29,,,8.9,,9.73,9.29 [8.90-9.73],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LUX,Luxembourg,Year,2017,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,9.36,,,8.51,,10.17,9.36 [8.51-10.17],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LUX,Luxembourg,Year,2017,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,9.58,,,8.64,,10.47,9.58 [8.64-10.47],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,FRA,France,Year,2017,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,9.61,,,9.34,,9.81,9.61 [9.34-9.81],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CHE,Switzerland,Year,2017,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,9.71,,,9.37,,10.03,9.71 [9.37-10.03],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,DNK,Denmark,Year,2017,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,9.9,,,8.8,,11.19,9.90 [8.80-11.19],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ESP,Spain,Year,2017,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,9.99,,,9.73,,10.26,9.99 [9.73-10.26],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LUX,Luxembourg,Year,2016,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,10.14,,,9.35,,11.05,10.14 [9.35-11.05],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,DNK,Denmark,Year,2016,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,10.24,,,9.5,,11.04,10.24 [9.50-11.04],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CHE,Switzerland,Year,2016,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,10.32,,,10.03,,10.62,10.32 [10.03-10.62],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2016,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,10.42,,,10.05,,10.7,10.42 [10.05-10.70],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,DEU,Germany,Year,2016,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,10.48,,,10.27,,10.69,10.48 [10.27-10.69],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ESP,Spain,Year,2016,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,10.51,,,10.29,,10.72,10.51 [10.29-10.72],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2016,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,10.74,,,10.22,,11.22,10.74 [10.22-11.22],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,DNK,Denmark,Year,2016,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,10.81,,,10.27,,11.62,10.81 [10.27-11.62],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2016,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,10.84,,,10.47,,11.12,10.84 [10.47-11.12],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BEL,Belgium,Year,2016,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,10.85,,,10.28,,11.44,10.85 [10.28-11.44],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,FRA,France,Year,2016,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,10.97,,,10.74,,11.19,10.97 [10.74-11.19],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ESP,Spain,Year,2016,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,10.98,,,10.74,,11.19,10.98 [10.74-11.19],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,AUT,Austria,Year,2016,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,11.03,,,10.66,,11.43,11.03 [10.66-11.43],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CHE,Switzerland,Year,2016,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,11.03,,,10.72,,11.32,11.03 [10.72-11.32],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LTU,Lithuania,Year,2016,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,11.39,,,10.01,,12.91,11.39 [10.01-12.91],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2016,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,11.4,,,10.89,,11.97,11.40 [10.89-11.97],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,DEU,Germany,Year,2016,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,11.48,,,11.26,,11.72,11.48 [11.26-11.72],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LTU,Lithuania,Year,2016,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,11.59,,,10.52,,12.64,11.59 [10.52-12.64],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LVA,Latvia,Year,2016,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,11.62,,,10.27,,13.23,11.62 [10.27-13.23],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2016,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,11.76,,,11.38,,12.16,11.76 [11.38-12.16],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LTU,Lithuania,Year,2016,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,11.81,,,10.81,,12.71,11.81 [10.81-12.71],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2016,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,12.01,,,11.67,,12.3,12.01 [11.67-12.30],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,AUT,Austria,Year,2016,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,12.05,,,11.77,,12.34,12.05 [11.77-12.34],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,DEU,Germany,Year,2016,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,12.15,,,11.95,,12.37,12.15 [11.95-12.37],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BEL,Belgium,Year,2016,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,12.2,,,11.61,,12.72,12.20 [11.61-12.72],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CYP,Cyprus,Year,2016,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,12.23,,,10.26,,14.37,12.23 [10.26-14.37],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,FRA,France,Year,2016,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,12.27,,,12.04,,12.52,12.27 [12.04-12.52],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MLT,Malta,Year,2016,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,12.52,,,10.73,,14.73,12.52 [10.73-14.73],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BEL,Belgium,Year,2016,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,12.72,,,12.3,,13.11,12.72 [12.30-13.11],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,DEU,Germany,Year,2016,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,13,,,12.81,,13.24,13.00 [12.81-13.24],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,FRA,France,Year,2016,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,13.11,,,12.81,,13.49,13.11 [12.81-13.49],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GRC,Greece,Year,2016,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,13.25,,,11.65,,15.09,13.25 [11.65-15.09],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,AUT,Austria,Year,2016,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,13.27,,,12.91,,13.79,13.27 [12.91-13.79],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MLT,Malta,Year,2016,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,13.28,,,12.16,,14.7,13.28 [12.16-14.70],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MLT,Malta,Year,2016,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,13.42,,,12.45,,14.82,13.42 [12.45-14.82],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BEL,Belgium,Year,2016,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,13.51,,,13.13,,13.88,13.51 [13.13-13.88],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ITA,Italy,Year,2016,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,13.6,,,13.32,,13.89,13.60 [13.32-13.89],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CYP,Cyprus,Year,2016,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,13.71,,,12.06,,15.81,13.71 [12.06-15.81],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ROU,Romania,Year,2016,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,13.76,,,12.95,,14.46,13.76 [12.95-14.46],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,AUT,Austria,Year,2016,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,14.23,,,13.68,,15.1,14.23 [13.68-15.10],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LVA,Latvia,Year,2016,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,14.41,,,13.01,,16.28,14.41 [13.01-16.28],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CYP,Cyprus,Year,2016,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,14.6,,,13.32,,15.85,14.60 [13.32-15.85],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ROU,Romania,Year,2016,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,14.78,,,13.86,,15.73,14.78 [13.86-15.73],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GRC,Greece,Year,2016,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,15.04,,,13.13,,16.92,15.04 [13.13-16.92],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,HUN,Hungary,Year,2016,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,15.28,,,14.24,,16.36,15.28 [14.24-16.36],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CYP,Cyprus,Year,2016,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,15.38,,,14.43,,16.38,15.38 [14.43-16.38],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ITA,Italy,Year,2016,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,15.53,,,15.23,,15.86,15.53 [15.23-15.86],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CZE,Czechia,Year,2016,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,15.68,,,15.15,,16.37,15.68 [15.15-16.37],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ROU,Romania,Year,2016,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,15.89,,,15.2,,16.6,15.89 [15.20-16.60],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SVN,Slovenia,Year,2016,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,15.97,,,14.75,,17.25,15.97 [14.75-17.25],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,HUN,Hungary,Year,2016,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,15.99,,,15.12,,17.16,15.98 [15.12-17.16],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LVA,Latvia,Year,2016,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,16.04,,,14.66,,18.08,16.04 [14.66-18.08],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GRC,Greece,Year,2016,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,16.13,,,15.22,,17.1,16.13 [15.22-17.10],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ITA,Italy,Year,2016,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,16.39,,,16.14,,16.63,16.39 [16.14-16.63],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GRC,Greece,Year,2016,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,16.65,,,15.8,,17.56,16.65 [15.80-17.56],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SVN,Slovenia,Year,2016,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,16.74,,,15.85,,17.77,16.74 [15.85-17.77],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,HUN,Hungary,Year,2016,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,16.85,,,15.96,,17.74,16.85 [15.96-17.74],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ROU,Romania,Year,2016,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,16.89,,,16.33,,17.4,16.89 [16.33-17.40],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CZE,Czechia,Year,2016,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,17.19,,,16.78,,17.76,17.19 [16.78-17.76],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CZE,Czechia,Year,2016,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,17.29,,,16.76,,17.81,17.29 [16.76-17.81],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ITA,Italy,Year,2016,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,17.36,,,17.05,,17.67,17.36 [17.05-17.67],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SVN,Slovenia,Year,2016,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,17.37,,,16.54,,18.35,17.37 [16.54-18.35],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CZE,Czechia,Year,2016,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,17.47,,,16.72,,18.2,17.47 [16.72-18.20],,,EN,2022-08-11T22:00:00.000Z
